SMILES,BBB+/BBB-
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,BBB+
CC(F)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,BBB+
CN(C)Cc1ccc(-c2c[nH]c(=O)c3cccc(O)c23)cc1,BBB+
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,BBB+
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,BBB+
Cc1c(I)c(=O)n(-c2ccccc2)n1C,BBB+
Cc1cc(-c2cc(N)n3nc(-c4ccccn4)nc3c2)ccn1,BBB+
Cc1nc(C)c(C)nc1C,BBB+
ClCC(Cl)Cl,BBB+
Cn1c(=O)c2c(ncn2C)n(C)c1=O,BBB+
O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2ccc(Cl)cc2)CC1,BBB+
OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,BBB+
CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2,BBB+
CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Br)ccc1-2,BBB+
COC1C=CC=C(C)C(=O)Nc2cc(O)c(NCCN(C)C)c(c2O)C=C(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O,BBB+
Cn1nc(CC(=O)NC2CC[N+]3(C)CCCC2C3)c2ccccc21,BBB+
CC1CCN(CCC2CCN2S(=O)(=O)c2cccc(O)c2)CC1,BBB+
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,BBB+
CC1(O)NC=C2CN=C(c3ccccc3F)c3cc(Cl)ccc3N21,BBB+
CCC1(c2ccccc2)C(=O)NCNC1=O,BBB+
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,BBB+
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,BBB+
C=CC,BBB+
C=CCC1(C(C)CCCC)C(=O)NC(=O)N(C)C1=O,BBB+
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,BBB+
Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,BBB+
CN1C(=O)C2C(N=CN2C)N(C)C1=O,BBB+
CCOc1ccccc1C(N)=O,BBB+
Cc1c(F)c(=O)n(-c2ccccc2)n1C,BBB+
Cc1cc(=O)n(-c2ccc(F)cc2)n1C,BBB+
O=c1c(Br)ccc2n1CC1CNCC2C1,BBB+
O=c1cccc2n1CC1CNC(Br)C2C1,BBB+
CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1,BBB+
CNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,BBB+
COC1CN(CC2Cc3ccc(C#N)cc3C2)CCC1n1c(C(C)(C)O)nc2cc(C)ccc21,BBB+
Cc1cccc(C)c1Nc1ncc(-c2cccc(OCCN3CCCC3)c2)n2cncc12,BBB+
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,BBB+
Cc1c[n+](C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1O,BBB+
CCC(C(N)=O)N1CCCC1=O,BBB+
O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,BBB+
Cc1c[nH]c(=NC(=N)N)s1,BBB+
Cc1csc(=NC(=N)N)[nH]1,BBB+
Cc1nc(-c2csc(=NC(=N)N)[nH]2)c[nH]1,BBB+
Oc1ccc2c(c1)OCO2,BBB+
C1CCc2nnnn2CC1,BBB+
CN1CCCC12CCN(Cc1ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc1)CC2,BBB+
O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2c(Cl)cccc12,BBB+
CCCCO,BBB+
FC(F)=CCl,BBB+
O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1,BBB+
OCCCOc1cccc(CN2CCCCC2)c1,BBB+
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,BBB+
CC(=O)N1CCN(C2CCN(C(=O)N(C)C(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(c3ccc(F)cc3C)C2)CC1,BBB+
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,BBB+
CCCC(C)=O,BBB+
CCCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,BBB+
CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,BBB+
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,BBB+
O=[N+]([O-])c1nccn1CC(O)CF,BBB+
O=[N+]([O-])c1nccn1CC(O)COCF,BBB+
c1ccc2c(c1)CCC(CNCCCNC1=NCCCN1)O2,BBB+
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,BBB+
CC(C)(C)[N+]([O-])=Cc1ccccc1,BBB+
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,BBB+
CCOCC,BBB+
C,BBB+
C=CCC(N)c1ccccc1-c1noc2ccccc12,BBB+
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,BBB+
CC(C)CC(N)C(=O)O,BBB+
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,BBB+
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,BBB+
CCOC(C)=O,BBB+
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,BBB+
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,BBB+
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,BBB+
N#Cc1c(COc2ccccn2)nc(N)nc1-c1ccco1,BBB+
N#Cc1c(N2CCc3ccccc3CC2)ncn(CCO)c1=O,BBB+
N=C(Nc1ccccc1)Nc1ccccc1,BBB+
NC(=O)C1c2ccccc2C=Cc2ccccc21,BBB+
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,BBB+
C1CO1,BBB+
CC(Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,BBB+
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,BBB+
C=CCOc1ccccc1OCC(O)CNC(C)C,BBB+
CO,BBB+
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,BBB+
O=C(C=C1C(CC(=O)c2cccc3ccccc23)=NC2NN(c3ccccc3)C(=O)C12)c1cccc2ccccc12,BBB+
CCCCNC(=S)Nc1ccccc1,BBB+
CC(C)CCO,BBB+
CCC(C)CO,BBB+
CCC(O)(CC(N)=O)c1ccccc1,BBB+
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,BBB+
CCC1(CCC(C)C)CNC(=O)NC1=O,BBB+
CCn1c(C)nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c1=O,BBB+
CCN(CC)CCOC(=O)c1ccc(N)cc1,BBB+
NC(Cc1ccc(B(O)O)cc1)C(=O)O,BBB+
CN1CCC(n2nc(-c3c(-c4ccccc4)nn4ccccc34)ccc2=O)CC1,BBB+
CN1CNc2[nH]c(=O)n(C)c(=O)c21,BBB+
CN1C(=O)NC2N=CN(C)C2C1=O,BBB+
CCC(C)(C)O,BBB+
CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12,BBB+
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(Br)cc1)c1ccc(F)cc1,BBB+
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)C)CC1,BBB+
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,BBB+
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,BBB+
CCOc1cc(OCCCCOc2ccc(C(=O)CC(C)C)c(O)c2)ccc1CCC(=O)O,BBB+
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,BBB+
FCC(Cl)(Cl)Cl,BBB+
CCCC1(CC)C(=O)NC(=O)NC1=O,BBB+
CCCCCC1(CC)C(=O)NC(=O)NC1=O,BBB+
CCN(CC)CCCC(=O)c1cc(Cl)c(N)cc1OC,BBB+
COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,BBB+
O=C(O)c1ccccc1C(=O)OC1CCc2ccccc2C1,BBB+
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,BBB+
C1CC1,BBB+
C=COC=C,BBB+
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,BBB+
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,BBB+
Cn1c(=O)[nH]c2ncn(C)c2c1=O,BBB+
O=C(O)c1cc(O)ccc1O,BBB+
C=COCC(F)(F)F,BBB+
CN1CC(C)(C2=CCCCC2)C(=O)NC1=O,BBB+
COc1ccc2cc(C(C)C(=O)O)ccc2c1,BBB+
Clc1cccc(Cl)c1NC1=NCCN1,BBB+
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,BBB+
CC(C)(C)O,BBB+
CN1C2=C3N=c4ccccc4=C3CCN2C(=O)c2ccccc21,BBB+
COc1ccc(-n2nc(C)cc2C)cc1CNC1CCCNC1c1ccccc1,BBB+
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,BBB+
C[n+]1c2n(c(=O)c3ccccc31)CCC1c3ccccc3NC21,BBB+
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,BBB+
Clc1cccc(Cl)c1NC1N=CCN1,BBB+
FC(F)OC(F)C(F)(F)F,BBB+
NCCn1ncc2cc(Cl)c(Cl)cc21,BBB+
CCCOC(C)=O,BBB+
C=COCCCCOC=C,BBB+
FC=COC=CF,BBB+
O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,BBB+
O=c1cc(NC2CCN(CC=Cc3ccccc3)CC2)c2cc(Cl)ccc2o1,BBB+
CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,BBB+
CNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)ccc3OCc3ccccc3)n2)cc1,BBB+
O=C1CC(=O)C2=CC(OC3OC(CO)C(O)C(O)C3O)=C(c3ccc(O)c(O)c3)OC2C1,BBB+
OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,BBB+
O=C(O)COc1ccc(Cl)cc1Cl,BBB+
CC(O)C(=O)O,BBB+
Cc1ccc(C)c(C)c1,BBB+
Clc1ccc(NC2=NCCN2)c(Cl)c1,BBB+
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,BBB+
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,BBB+
CCC(C)(C)OC,BBB+
FC(F)(F)c1ccc(Cl)cc1,BBB+
N#Cc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,BBB+
Cc1cc(-c2ccccc2)nnc1N1CCN(c2ncccn2)CC1,BBB+
CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,BBB+
COc1ccc2c3c1OC1CC(O)C=CC31CCNC2,BBB+
O=C1c2ccccc2S(=O)(=O)N1CCCCNC1CCc2ccccc2O1,BBB+
CCCCC1(CC)C(=O)NC(=O)NC1=O,BBB+
CC(=O)OC1=C2C(C)C(OC(=O)C(O)C(NC(=O)c3ccc(F)cc3)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,BBB+
Nc1ccc(-c2nc3ccc(O)cc3s2)cc1I,BBB+
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,BBB+
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,BBB+
COC(F)(F)C(Cl)Cl,BBB+
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,BBB+
CCc1ccccc1,BBB+
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,BBB+
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,BBB+
CCCCCO,BBB+
CN(C)Cc1ccccc1Sc1cc(F)c(Cl)cc1N,BBB+
CN(C)Cc1ccccc1Sc1ccc(F)cc1N,BBB+
COCCn1c(C)nc(N2CCC(c3ccc(F)cc3)CC2)c([N+](=O)[O-])c1=O,BBB+
COc1ccc2c3c1OC1CC(O)C=C(CN(C)C2)C31,BBB+
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,BBB+
FC(F)OC(F)(F)C(F)Cl,BBB+
Cc1cccc(C)c1,BBB+
CCOC(C)(C)C,BBB+
CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,BBB+
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,BBB+
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,BBB+
COc1cc(C=CC(=O)NCCn2c(C(F)(F)F)cc3ccccc32)cc(OC)c1OC,BBB+
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCCN3CCCC3)cc2)n2cncc12,BBB+
c1cc2ccc3cccc4ccc(c1)c2c34,BBB+
CN1CCCC1c1cccnc1,BBB+
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,BBB+
COc1ccc(-n2nnnc2C(F)(F)F)cc1CNC1CCCNC1c1ccccc1,BBB+
CCCN(CCC)CCc1ccc2[nH]c(O)cc2c1,BBB+
CCCN1CCCC2Cc3nc(N)ncc3CC21,BBB+
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,BBB+
CCCN1CCOC2c3cc(O)ccc3CCC21,BBB+
FC(Br)C(F)(F)F,BBB+
CCCBr,BBB+
CCOC(=O)Cc1cc2c(c(N)n1)N=C(c1ccccc1)C(C)N2,BBB+
CCOC(=O)c1ccc(N)cc1,BBB+
FC(Br)CC(F)(F)F,BBB+
Cc1cccc(OCC(O)CNC(C)C)c1,BBB+
CCCCOC(C)=O,BBB+
CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C,BBB+
CC1=C(CC2CCc3c(c4ccccc4n3C)C2=O)CC=N1,BBB+
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,BBB+
ClC(=Cn1cncn1)c1ccc(Cl)cc1Cl,BBB+
ClC=C(Cl)Cl,BBB+
FC(F)(F)C(Cl)Br,BBB+
ClC(Cl)Cl,BBB+
CC(C)(C)c1nc(N2CCN(CCCSc3nc(=O)cc[nH]3)CC2)cc(C(F)(F)F)n1,BBB+
CCC(NC(=O)c1c(C)c(-c2ccccc2)cc2ccccc12)c1ccccc1,BBB+
CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB+
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,BBB+
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,BBB+
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,BBB+
Cc1cc(NC(=O)c2ccc(CN3CCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C,BBB+
Cc1cn(-c2cccc(Nc3ncnc4c3CCc3ccccc3-4)c2)cn1,BBB+
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,BBB+
FCOC(C(F)(F)F)C(F)(F)F,BBB+
N#Cc1cccc(C2=Nc3ccc(C#Cc4ccccc4)cc3NC(=O)C2)c1,BBB+
Nc1nc2ccc(OC(F)(F)F)cc2s1,BBB+
C=C,BBB+
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,BBB+
CCCCN1CC2Cc3cc(OC)c(OC)cc3C2C1,BBB+
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,BBB+
Cc1nc2cc(CNC3CCCNC3c3ccccc3)c(OC(C)C)cc2s1,BBB+
c1cncc(C2CCCN2)c1,BBB+
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,BBB+
Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,BBB+
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,BBB+
OC1CNCc2ccccc21,BBB+
Brc1cccc(Br)c1NC1=NCCN1,BBB+
CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1C,BBB+
ClCC(Cl)(Cl)Cl,BBB+
CCN(CC)CC(=O)Nc1c(C)cccc1C,BBB+
Cc1ccccc1-c1ccc(N)cc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,BBB+
FC(F)(F)CC(Cl)Br,BBB+
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,BBB+
FC(F)(F)CCC(Cl)Br,BBB+
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,BBB+
CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(OC)cc1)CN2,BBB+
COC(C)(C)C,BBB+
COc1ccc(-c2nccs2)cc1CNC1CCCNC1c1ccccc1,BBB+
Cc1ccc(Cn2c(C3CNCCO3)nc3ccccc32)cc1,BBB+
Cc1nc2c(c(-n3ccc(C(F)(F)F)n3)n1)CCN2c1ccc(Cl)cc1Cl,BBB+
O=c1[nH]c(C2=CC(N3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12,BBB+
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C)CC1,BBB+
COc1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,BBB+
ClC(Cl)=C(Cl)Cl,BBB+
CC(C)(C)NCC(O)COc1ccccc1C#N,BBB+
CN(C)c1ccc(O)c(CNc2cccc3ccc(CO)nc23)c1,BBB+
Clc1ccc(Cl)c(NC2=NCCN2)c1,BBB+
O=c1ccc(-c2c(-c3ccccc3)nn3ccccc23)nn1CCN1CCCCC1,BBB+
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,BBB+
COc1cc2c(c(CNC3CCCNC3c3ccccc3)c1)OCC2,BBB+
Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,BBB+
Cc1cccc2c1Oc1ccccc1C1(O)CNCC21,BBB+
Clc1ccc2c(c1)C1CCNCC1c1ccccc1O2,BBB+
Fc1ccc(Cn2c(C3CCCNC3)nc3ccccc32)cc1,BBB+
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB+
CC(Cl)(Cl)Cl,BBB+
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,BBB+
c1ccccc1,BBB+
Cc1ccccc1,BBB+
Cc1ccc(C)cc1,BBB+
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,BBB+
Cc1ccccc1C,BBB+
CC(=O)OC(C)C,BBB+
C#CC1(O)CCC2C3C(C)C=C4CC(=O)CCC4C3CCC21,BBB+
C#CC1(O)CCC2C3C(C)C=C4CC(=O)CCC4C3CCC21C,BBB+
CCCCCOC(C)=O,BBB+
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,BBB+
CC(C)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,BBB+
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,BBB+
Clc1cc(Br)cc(Cl)c1NC1=NCCN1,BBB+
FC(F)OC(Cl)C(F)(F)F,BBB+
CCCCOC(=O)c1ccc(N)cc1,BBB+
CCN(CCC#N)c1ccccc1,BBB+
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,BBB+
N#CCCNCCc1ccccc1,BBB+
CC(C)(C)c1ccccc1,BBB+
CN(C)c1ccnc2sc3c(=O)n(C4CCCCCC4)cnc3c12,BBB+
CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,BBB+
CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,BBB+
O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O,BBB+
O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,BBB+
c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,BBB+
CC(=O)OCC(C)C,BBB+
C=Cc1ccccc1,BBB+
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,BBB+
CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,BBB+
COc1ccc(C(C)(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,BBB+
Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,BBB+
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,BBB+
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,BBB+
COc1cc2sc(C)nc2cc1CNC1CCCNC1c1ccccc1,BBB+
COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,BBB+
CCN(CC)Cc1ccc2c(c1)CCC(N1CCN(CCc3ccc(F)cc3)CC1=O)C2,BBB+
O=C(NCCCCN1CCC(Oc2cccc(C(F)(F)F)c2)CC1)c1ccnc2ccccc12,BBB+
O=S(=O)(c1cccc(Cl)c1)n1ccc2c(N3CCNCC3)c(Cl)ccc21,BBB+
c1ccc2c(c1)[nH]c1cnccc12,BBB+
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,BBB+
COc1cc2oc(C)nc2cc1CNC1CCCNC1c1ccccc1,BBB+
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,BBB+
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,BBB+
CN1CCN2c3ncccc3Cc3ccccc3C2C1,BBB+
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,BBB+
O=C1CN=C(c2ccccc2)c2c(Cl)cccc2N1,BBB+
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,BBB+
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,BBB+
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,BBB+
CCCCCCCCC,BBB+
Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,BBB+
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,BBB+
CNCCCN1c2ccccc2CCc2cc(O)ccc21,BBB+
CC(=C(CCOC(=O)C(N)Cc1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1)SSC(C)C)N(C)C=O,BBB+
CCCOC(=O)c1ccc(N)cc1,BBB+
CN(C)c1ccccc1Sc1ccc(CCF)cc1N,BBB+
CC(=O)OCCC(C)C,BBB+
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,BBB+
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,BBB+
CC(C)Br,BBB+
CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)C2=C(C(=O)c3c(c(O)c4c(O)cccc4c3O)C2=O)C1O,BBB+
CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,BBB+
COc1cccc(CN)c1O,BBB+
N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,BBB+
c1ccc2c(c1)CCNC2,BBB+
C#CCN(C)C(C)Cc1ccccc1,BBB+
COC1=C2OC3C(=O)C=CC4C5CC(C=C1)C2C34CCN5C,BBB+
COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,BBB+
Cc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)c1,BBB+
Cc1nnc2n1C1CCC(Cl)CC1C(c1ccccc1Cl)=NC2,BBB+
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,BBB+
Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,BBB+
CC(CF)NCC(O)COc1cccc2[nH]c3ccccc3c12,BBB+
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1,BBB+
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,BBB+
O=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1O,BBB+
CNCCCN1c2ccccc2Sc2ccccc21,BBB+
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,BBB+
CC1N=C(NCC(F)F)Nc2cccc(Cl)c21,BBB+
CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,BBB+
CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,BBB+
CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,BBB+
Cc1nc(N2CCc3ccccc3CC2)c(C#N)c(=O)n1CC(F)(F)F,BBB+
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,BBB+
S=C=S,BBB+
c1cnc(N2CCNCC2)nc1,BBB+
CC(C)(C)C1CCCCC1,BBB+
CC1=NC(=O)C(O)Nc2ccc(Cl)cc21,BBB+
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,BBB+
COc1cc2sc(C3CC3)nc2cc1CNC1CCCNC1c1ccccc1,BBB+
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,BBB+
COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,BBB+
Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1,BBB+
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,BBB+
CCC(C)Nc1ccc(I)c(NC(C)CC)c1,BBB+
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,BBB+
CC(C)NCC(O)COc1cccc2ccccc12,BBB+
Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,BBB+
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,BBB+
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,BBB+
CCCCCCCCCC,BBB+
Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,BBB+
Cc1ccccc1-c1ccncc1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,BBB+
CCCCCCCC,BBB+
c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,BBB+
CC(C)c1cccc(C(C)C)c1O,BBB+
COc1cccc(C2(O)CCCCC2CN(C)C)c1,BBB+
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,BBB+
c1ccc2c(c1)CCCN2,BBB+
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCCO,BBB+
